node_id,video_id,title,views,likes,comments,timestamp,category_id,category_name,source_type
1222,Su_hHkARW0A,쉬운 영어 대화로 워밍업 -- 실시간 온라인 영어학원 --,4223,129,0,1747874344,27,Unknown,키워드:학원
1223,xxMsyspW7QE,베이직 클래스 | JOLLY Basic Class | 의정부 로우 댄스 학원,9,1,0,1747874344,24,Unknown,키워드:학원
1224,STvwXudFWF0,갖고싶니? #달콤성우새콤유리 #couple #funny #공감 #일상 #코미디 #커플공감 #부부공감 #샌드백 #위로와달성새유,19076,295,40,1747874346,24,Unknown,키워드:일상
1225,MN_ArjlcII0,"""이재명 뽑으면 자영업자 힘들어"" 카페 자영업자 정체 알고 보니… / KNN",886,39,44,1747874346,25,News & Politics,키워드:카페
1226,rkDEYqYVw-I,4-2 대격변 삭제? 응 스스로 하면 그만이야~,193357,1695,150,1747874571,20,Gaming,게임인기
1227,oyYtNCG0XAg,드디어 진정한 신을 만드는데에 성공했습니다 ㄷㄷㄷㄷㄷ,139685,863,63,1747874571,20,Gaming,게임인기
1228,xU9BorpBSvA,브레인롯 집짓기 대결! 트랄라레오 트랄랄라 VS 보네카 암발라부~ 마크 건축 대회,111605,1183,153,1747874571,20,Gaming,게임인기
1229,FNfc7-L8Sqs,"그녀를 위해 ""전세계 200명"" 안에 들었습니다... [ 로블록스 라이벌 ]",166169,1710,502,1747874571,20,Gaming,게임인기
1230,vfSPI6813C8,무한 탑갱에 오열하는 이상호ㅋㅋㅋ,177680,874,137,1747874571,20,Gaming,게임인기
1231,MEd6UOKrlfY,롤로노아 김찬호,831959,8252,1157,1747874571,20,Gaming,게임인기
1232,7L7u3Lb0MkY,왜 안끝나지?,147359,2212,167,1747874571,20,Gaming,게임인기
1233,_uAyRknJXLg,우리는 슈퍼젠 지예요!🤚🏻 | GEN vs HLE 게임 1 하이라이트 | 05.21 | 2025 LCK,83637,0,262,1747874571,20,Gaming,게임인기
1234,42ohpEMlOZg,"[리무진서비스] EP.165 백현 | BAEKHYUN | Elevator, golden hour, By My Side, 그대만 있다면",296201,33357,3718,1747874571,10,Music,전체인기
1235,O-Q2SvimjDs,250520 / 게임 추천 잡담뱅,2,0,0,1747874572,22,Unknown,키워드:게임추천
1236,2pLF-mVe8kM,인기 있는 pc게임 추천 순위 TOP 5 쇼핑정보,2,0,1,1747874572,22,Unknown,키워드:게임추천
1237,-9lmBTPfJYQ,▣─▶ 릴게임추천 ◀─▣ 🌿 루팡3세릴게임 ‍📺 바카라하는법 🍿 야마토3 🥦 릴게임야마토 🏝️,7,0,1,1747874572,22,Unknown,키워드:게임추천
1238,R4ziLCr5zK8,젤다링크의모험 #젤다의전설 #게임추천 #수집,12,2,0,1747874572,22,Unknown,키워드:게임추천
1239,Z7MM6yBNOOA,▣─▶ 릴게임추천 ◀─▣ 🪔 온라인야마토게임 🏈 신천지게임 🔮 먹튀검증 🐠 릴게임야마토 ☃️,1,0,1,1747874572,22,Unknown,키워드:게임추천
1240,s5CZZHon4EA,스팀 신작 게임 추천! 동숲에 RPG 추가된 판타지 라이프 아이 (FANTASY LIFE i),48,6,0,1747874572,20,Gaming,키워드:게임추천
1241,e-cGeIw46zw,가볍게 즐겨보기 좋은 타이밍의 모바일게임 추천 - 뭐부터 시작해볼까요?,1276,21,7,1747874572,20,Gaming,키워드:게임추천
1242,2oXTFgrCWU4,"모바일RPG게임 추천 TOP 3 !! 공부해야되는 게임말고, 가볍게 즐기기 좋은게임 뭐 없을가??",224,3,2,1747874572,20,Gaming,키워드:게임추천
1243,zA_LqXlWo14,플스 새로운 할인 떴다!!!🎉 멀티버스 세일+특선 할인 게임 추천까지!!,20996,425,21,1747874572,20,Gaming,키워드:게임추천
1244,hGaAl3_R0-c,기원테크 이메일 보안 솔루션 쇼케이스 2025 l 이메일 보안의 미래를 만나다,9,2,0,1747874573,22,Unknown,키워드:테크
1245,_dayklGJt0s,주식 코인 환테크 '이것'으로 벌었습니다 | 100억 자산가 박성현,650,26,0,1747874573,25,News & Politics,키워드:테크
1246,zfgQTmpVzDA,"[신성델타테크 주가전망] 양자, 초전도 순환매 시작! 한국,미국 고온초전도 핵융합로 연구 협약체결!다음주 특허 기대! 미친듯이 쓸어담아라🔥신성델타테크 주가, 신성델타테크 전망",504,37,0,1747874573,26,Unknown,키워드:테크
1247,uHZVXZKpxuE,테크미홈컨츄리로드                   원곡:존덴버                               cover:김제원,92,17,29,1747874573,22,Unknown,키워드:테크
1248,ZSrU3K3WCX8,"[신성델타테크]  [긴급]비상, CCS 상한가... LK99는 끝난건가? 주주라면 필수시청, 꼭 알고 계세요!!",1352,102,0,1747874573,27,Unknown,키워드:테크
1249,hbPccElgmd4,"[신성델타테크 주가전망] 긴급! LG전자·테슬라 공급망 재부각! LG전자와 테슬라향 공급망 확대 기대감 속, 2차전지 부품 관련주로 다시 부각 중",156,0,0,1747874573,27,Unknown,키워드:테크
1250,EgzppoIrPzU,#신성델타테크 ] 속보 LK17 난리났다 #신성델타테크주가전망 D-8 이번에는 신성 차례다 100% 상승 9만원 목표가 지금부터 쓸어담으세요 #신성델타테크주가 #신성델타테크목표가,326,48,6,1747874573,26,Unknown,키워드:테크
1251,zpTQgICNjaA,'데이터 해적단' 빅테크 밀어주는 트럼프? 미 저작권청장 해고 뒤에 숨겨진 진실 / 오그랲 / 비디오머그,3388,112,23,1747874573,25,News & Politics,키워드:테크
1252,esgCBjvaYXg,앱테크 포인트 교환시 수수료 를 적게 가져가는 앱테크,0,0,0,1747874573,1,Unknown,키워드:테크
1253,v_m9M0enZ-k,앱테크 포인트 교환시 수수료 를 적게 가져가는 앱테크SH,0,0,0,1747874573,1,Unknown,키워드:테크
1254,BpgaIVvT0Cs,노원구 중계동 중계금호타운아파트 인테리어    by.하나테크,0,0,0,1747874573,22,Unknown,키워드:테크
1255,Vn-3lQAuVe4,[ 해외반응 LIVE 5/20 ]  오늘밤 환상의 무대로 모십니다ㅣ  포레스텔라  해외반응 스페셜 모음 ㅣ《 Forestella Reaction 》,3638,104,1,1747874574,10,Music,키워드:해외반응
1256,UYL-QNcGC14,[독일반응]독일언론“‘폭싹 속았수다’ 또 미친 듯이 역주행하며 전 세계 1위 등극! 독일시청자들을 감오시키며 울렸다!”“이 K드라마는 단 한마디로 밖에 설명할 수 없다 걸작이다!”,3265,194,17,1747874574,24,Unknown,키워드:해외반응
1257,PGt5Yj3FqPs,바나나우유 해외반응,795,3,0,1747874574,22,Unknown,키워드:해외반응
1258,2_egShG5Y3k,[미국반응]뉴욕타임즈“단 2화만에 넷플릭스 전 세계 1위 등극하며 시청자를 매료시킨 K드라마등장!”“확실히 이젠 K드라마가 모든 장르에서 할리우드를 압도하고 있다!”,2866,131,12,1747874574,24,Unknown,키워드:해외반응
1259,n7m_Xc-b8qs,"""불사신 이재명을 중국이 어떻게 이겨?!"" 앞으로 이재명 대통령 잘못 건드렸다간 중국경제 끝장난다는 중국매체 특집보도에 초비상 걸린 중국상황 #이재명",8852,1376,104,1747874574,25,News & Politics,키워드:해외반응
1260,9a_sPplqkks,"이 실력 실화야? 해외가 놀란 ‘TICKING AWAY’🔥비트펠라 하우스 리액션 해외 반응! ""#비트펠라하우스 #해외반응",29734,1309,69,1747874574,24,Unknown,키워드:해외반응
1261,TIhq-GfJ_K4,기쁜소식선교회 선교학교 50주년 기념영상,380,71,2,1747874575,19,Unknown,키워드:학교
1262,Zu3-JAaqzb4,QWER 선문대학교 축제 청춘만화 중계 live 韓国 ライブ 250521,7546,388,14,1747874575,24,Unknown,키워드:학교
1263,yyHYTceJL2M,캔버스토트백 2025 인기 많은 쿠팡 하울 Top 10,0,0,1,1747874576,22,Unknown,키워드:하울
1264,-S3d83F9hVs,174/72kg 통통녀 블랙업하울 2탄 #shorts #shortvideo #블랙업 #블랙업하울 #통통녀코디,912,5,0,1747874576,22,Unknown,키워드:하울
1265,Mnd-0UapFbM,"여름 티셔츠 12개 하울💙 내돈내산 솔직 리뷰🤭 (낫띵리튼, 르에떼, 공드린, 모헤, 버다나, 스테이트먼트, 꼼데가르송, 메종키츠네, 아크네스튜디오, 알렉산더왕, 리포메이션)",203,13,6,1747874576,26,Unknown,키워드:하울
1266,AinJ6TcU464,한번도 아시아를 여행한적이 없는 폴란드부모님의 첫 한국여행!! 소주를 맥주잔에 채워서 원샷하는 폴란드아빠!!,257097,9436,690,1747901095,19,Unknown,전체인기
1267,s8FkMUhu62Q,[쥬라기 월드: 새로운 시작] 2차 예고편,232992,3254,643,1747901095,1,Unknown,전체인기
1268,V7JCx1tPERE,"1 m 길이는 누가, 왜, 어떻게 정했을까? | 미터법, 미터협약, 도량형",145239,4201,198,1747901095,27,Unknown,전체인기
1269,VhI8qOPXfS0,[4K] tripleS (트리플에스) “깨어 (Are You Alive)” 잇츠라이브에 등장한 24인 완전체🌼 Band LIVE  [it’s KPOP LIVE 잇츠라이브],163512,11741,837,1747901095,24,Unknown,전체인기
1270,L1RaPTpeStU,웰컴 감보아! 오자마자 자진해서 공 던지는 열정남🔥,277500,6441,774,1747901095,17,Unknown,전체인기
1271,EjZ5vUg1GtM,🇬🇧 #1 나홀로 유럽 여행 시작.. 무작정 런던으로 입국했어요,140226,2625,383,1747901095,19,Unknown,전체인기
1272,9RZLdE6f5DE,[#이거땡겨] 트롯 왕자 김용빈의 단골 맛집! 대구 오면 무조건 뭉티기 먹어야지!! #백반기행 #TVCHOSUNFOOD (TV CHOSUN 250518 방송),149859,4349,487,1747901095,22,Unknown,전체인기
1273,AzSnF3gU86s,[생방송 다시보기] 로스트아크 5월 20일 전재학 디렉터 라이브,209620,0,204,1747901096,20,Gaming,게임인기
1274,lEvfe5MEV4k,25.05.21(수) 【 인피쉰 생방송 다시보기 】 스타 빨무 스타크래프트 Starcraft,87321,2918,1,1747901096,20,Gaming,게임인기
1275,dlqxpT3dfBE,데드레일 유저 99%가 모르는 기차 밑 비밀 지하벙커!!?? 지하벙커로 테슬라 쉽게 잡아버리기!!! (로블록스 데드레일),56331,523,91,1747901096,20,Gaming,게임인기
1276,flya3SdZFRY,단 하나의 묘수 (난이도 99999),93996,686,56,1747901096,20,Gaming,게임인기
1277,d-9S6QLg5Qk,5월 언박싱 하울🫧ㅣ지그재그 코디ㅣ지그재그 하울ㅣ저렴하면서 예쁜 아이템들 가득🎁🛒ㅣ여름 코디ㅣ데일리룩 코디ㅣ2~5만원대 패션하울 모음,181,8,2,1747901097,22,Unknown,키워드:하울
1278,5I3p4g3HprY,"[🇯🇵하울] 🥵지독한 일본 여름을 맞이하는 현지인의 애정템 소개 🐝 |일본약국, 쿨시트, 일본 선크림",4045,295,52,1747901097,22,Unknown,키워드:하울
1279,IcwOu1lbhVk,하울의 움직이는 성,4,1,0,1747901097,10,Music,키워드:하울
1280,GgduPxK3K2c,테무깡 1편 #테무하울 #비즈계 #비즈#테무깡#1탄#관리자님이거추천어때요 #관리자님잘생겼어요 #관리자님추천뜨게해주세요 #제발떠라 #제발추천 #떡상,1915,5,0,1747901097,22,Unknown,키워드:하울
1281,tSgbsSJv_4w,테무하울 2편 #테무깡 #테무하울 #비즈#비즈계#관리자님이거추천어때요 ##관리자님잘생겼어요 #관리자님추천뜨게해주세요 #제발떠라 #제발추천 #떡상,5,1,0,1747901097,22,Unknown,키워드:하울
1282,kBSX-gqyKfo,도미님💜스티커 하울해요💕 #도미월드스티커 #스티커하울 #다꾸스티커 #도미스티커,19,4,0,1747901097,22,Unknown,키워드:하울
1283,2RQOtlcRkwM,10만원어치 국제전자센터 가챠깡✨하울하고 다꾸까지 한번에,32,2,2,1747901097,22,Unknown,키워드:하울
1284,sYzTCgLc8iE,위오린 스토어 하울과 다꾸 ASMR| Journal supplies Haul | unboxing |,163,0,10,1747901097,26,Unknown,키워드:하울
1285,1pMeLJJSjUY,[ 루아 작가님 ❤ ] 통판 하울하고 정리하다 말고(?) 다꾸까지 !! ˃ᴗ˂,4,1,0,1747901097,22,Unknown,키워드:하울
1286,wvrAfgBf1lU,ASMR Journal Supplies Unboxing🎉Lblyxir Stationery Journaling Haul 다꾸템 하울 | hwaufranc,1544,123,11,1747901097,22,Unknown,키워드:하울
1287,5qB9dyWBKIw,"펀치 아트박스 하울과 스크랩, 다이어리 꾸미기 8콤보",3,1,1,1747901097,22,Unknown,키워드:하울
1288,22g5smrxk7Q,63kg의 여름옷하울 🛍️ 80만원 택배깡을 들고옴…또각또각 구독자이벤트까지,330,15,5,1747901097,22,Unknown,키워드:하울
1289,WT4Mae5TYYs,한동훈이 김문수 선거운동을 하는 이유!,8488,1913,159,1747901098,25,News & Politics,키워드:운동
1290,0ug1X_9ct_M,“단골도 발길 돌려”…SPC 불매운동 확산 조짐 / 채널A / 뉴스A,28481,505,268,1747901098,25,News & Politics,키워드:운동
1291,1JjP2IYog90,라이즈 콘서트 티켓팅 브이로그 (희망편) *시즈니가 하는* | riize | RIIZING LOUD | 체조 | 브리즈 | 멜론티켓 | 선예매 | 플로어 | 2층 |,174,0,0,1747901099,22,Unknown,키워드:브이로그
1292,0OXCqFsy9q0,한국카페만 좋아하는 국제커플 일상 브이로그 ❤️ 디저트 맛있는 토론토 카페 추천!🍰,5,0,0,1747901099,22,Unknown,키워드:브이로그
1293,PpKIVGFmRV8,친구 없는 아싸 유학생의 혼 가라오케 브이로그,34569,1303,74,1747901099,22,Unknown,키워드:브이로그
1294,ag-nxoJw6Rg,중국의 변형된 유흥...이 정도 일 줄 몰랐다...,166346,6756,751,1747901100,24,Unknown,키워드:해외반응
1295,D3spgE4NvIc,해외네티즌 불평 없애버린 한국 선수 | 해외반응 | 해외 | 해외반응리액션,0,0,0,1747901100,25,News & Politics,키워드:해외반응
1296,W_H7LdIGn6w,한국여행 왔다 눌러앉은 영국SNS스타 새벽2시 한국 골목에서 라이브켠 이유 “밤구경 한번 못하고 23세가 되다니”,41094,1507,26,1747901100,25,News & Politics,키워드:해외반응
1297,478ZaRUQOCg,요즘 해외에서 가장 핫한 K-pop 아이돌 TOP 5 #kpopshorts #아이돌차트 #랭킹쇼츠 #케이팝아이돌 #해외반응 #아이돌패션,3563,8,0,1747901100,22,Unknown,키워드:해외반응
1298,uI4g3hCfslA,키 큰 여자에 대한 해외 반응 #영어공부,1,0,0,1747901100,22,Unknown,키워드:해외반응
1299,rjDh9DNPz30,[스페인반응]남미언론“'폭싹 속았수다'가 전 세계를 울리고 '당신의 맛'이 전 세계를 웃기며 또 1위 등극!”“한국 배우들이 연기의 신이라는 것을 이 드라마가 보여준다!”,478,75,12,1747901100,24,Unknown,키워드:해외반응
1300,WbtN1sW-FaM,"짜장면 해외반응, 없어서 못 먹는다고?! 외국인이 가장 먹고 싶어하는 한국음식",364,12,2,1747901100,22,Unknown,키워드:해외반응
1301,zPDaCJ6srLw,[해외반응] 손흥민 우승 전세계 팬들이 응원하는 이유+외신 승부예측 (토트넘 맨유 유로파리그 결승전),6059,460,46,1747901100,17,Unknown,키워드:해외반응
1302,l78slIrdbz4,도파 실수하니까 마이크끄고 비웃는 클리드 ㅋㅋㅋ,288195,2129,202,1747915203,20,Gaming,게임인기
1303,lhGrTnn_ELM,오직 클레릭만 가능하다는 힐 아르바이트 해봤습니다 ㅋㅋㅋ 옛날메이플 [테스터훈],112931,553,108,1747915203,20,Gaming,게임인기
1304,6gEauE2Y9JE,"스카니아 시세 비상!! '그 대장장이'가 돌아왔습니다... [팡이요,  메이플스토리]",175033,934,186,1747915203,20,Gaming,게임인기
1305,YGoNIlZRMx0,"""공격력 500, 체력 5200"" 딜, 탱, 방관, 유틸 전부 챙긴 ""하이브리드 사이온 템트리"" 😱",82334,872,141,1747915203,20,Gaming,게임인기
1306,nwvZr4QyQgM,[MOVE TO PERFORMANCE] RIIZE(라이즈) - Fly Up (4K),169269,19407,942,1747915203,24,Unknown,전체인기
1307,1CoAdU5bgeU,"애호박전, 할머니가 알려준 진짜 맛의 비밀 (한끗차이)",400162,9408,252,1747915203,26,Unknown,전체인기
1308,aIN-_PFnFhw,배속에 두명이요?! 엔조이커플 쌍둥이 엄빠당첨?!👶👶 [임신일기 1화] Wait.. Twins?!,1162333,24889,1611,1747915203,24,Unknown,전체인기
1309,latu5xPxH6Y,"도쿄에서 만난 홍진경과 이동휘, 쉴 새 없이 웃긴 까마귀남매 케미 (세계3위 피자집, 무인양품호텔)",357694,4947,257,1747915203,24,Unknown,전체인기
1310,cNvl3x4PW8g,[ENG SUB] 아이유의 웃으면 안되는 생일파티,4161120,78040,4807,1747915203,23,Unknown,전체인기
1311,nnjHtsXQzRk,세븐나이츠 재밌음? [리뷰],131215,2065,837,1747915204,20,Gaming,키워드:리뷰
1312,BSznwQvcCcA,'키 99cm' 작은 소년의 간절함이 만든 커다란 기적 [영화리뷰/결말포함],4443,262,46,1747915204,1,Unknown,키워드:리뷰
1313,VC1lF82d6z8,메인폰 각?! 갤럭시 S25엣지 장단점 분석 리뷰,12400,208,110,1747915204,28,Unknown,키워드:리뷰
1314,MnoRJOBCiHU,사돈 총각 무슨 생각해? | 언젠가는 슬기로울 전공의생활 리뷰 8탄,23016,491,46,1747915204,27,Unknown,키워드:리뷰
1315,Q_E6TVLBMok,저승4번 타자냐고 (5/21 NC전리뷰),16191,829,242,1747915204,17,Unknown,키워드:리뷰
1316,htYBHFgD36g,빠따 더이상은 못참겠다 (5월 21일 NC전 리뷰),39898,945,482,1747915204,17,Unknown,키워드:리뷰
1317,XhBuFA3hpLE,[ 2025 F1 주간리뷰 ] 제 14 회 : F1 에밀리아 로마냐 그랑프리 2025 리뷰 + F1 모나코 그랑프리 2025 프리뷰,16130,663,4,1747915204,17,Unknown,키워드:리뷰
1318,a5dK2Yd9XPs,걸러야 하는건 끼니뿐 ! 최고의 딜+힐러 「히아킨」 리뷰 [붕괴 스타레일],19372,269,77,1747915204,20,Gaming,키워드:리뷰
1319,A3YvtV4cb_w,나는솔로 현숙 결국 광수에게 심쿵? #이슈 #나는솔로 #광수 #현숙,1118,5,0,1747915205,24,Unknown,키워드:이슈
1320,b-2yXzuyHac,'압승·낙승 금지' 경계령 속...이재명·김문수 사흘째 수도권 집중 유세 [이슈PLAY] / JTBC News,4994,33,2,1747915205,25,News & Politics,키워드:이슈
1321,RJxN7i_UaPk,[이슈] 일본 국보가 된 '백제의 칼' 칠지도...X선 촬영으로 본 내부 상태는?/2025년 5월 21일(수)/KBS,146677,740,4,1747915205,25,News & Politics,키워드:이슈
1322,mtmLKMatYhg,[이슈] 태국서도 코로나19 재확산…확진자 전주 대비 2배/2025년 5월 21일(수)/KBS,271742,1280,10,1747915205,25,News & Politics,키워드:이슈
1323,ypt1dl-o2M8,서울 마을버스 회사 파업 #이슈 #사건사고 #논란 #충격 #화제 #정보 #실시간 #문제점,8788,8,5,1747915205,22,Unknown,키워드:이슈
1324,R0cSrl83qIU,[이슈] '현실 지옥' 열려버린 유럽 근황/신의 심판인가...대재앙 속수무책/2025년 5월 21일(수)/KBS,28848,240,7,1747915205,25,News & Politics,키워드:이슈
1325,R3CnBFgnKPk,"[이슈] 현대차, 올해들어 전기차 생산 3번째 일시중단…판매 부진 영향/2025년 5월 21일(수)/KBS",29620,132,124,1747915205,25,News & Politics,키워드:이슈
1326,szHovIO2J8E,대한민국에 사는 외국인 체험 24시 - 외노자들 (2),198728,6512,687,1747936803,19,Unknown,전체인기
1327,KMmCFtibicE,[주토피아 2] 티저 예고편,493230,15869,959,1747936803,24,Unknown,전체인기
1328,OgmTzzvRTs8,배틀그라운드 : 핵 신고하면 돈드립니다 ➡️ 이틀만에 21만명 영구정지 사태..ㄷㄷ,177455,3161,236,1747936804,20,Gaming,게임인기
1329,ucDRz3o1NS4,나 마이클 오언 살릴 때 까지는 리버풀 포기 안합니다,113625,986,167,1747936804,20,Gaming,게임인기
1330,m0HtUdYMEQM,"""김된모 요루"" x ""텍스쳐 레이즈"" x "" 메테오 아이소"" 불법 3인큐 어떻게 막을래?",135531,2586,218,1747936804,20,Gaming,게임인기
1331,tCxes38zKDY,생긴거에 비해 날렵한 돼지 [클래시로얄] [June],80926,1516,126,1747936804,20,Gaming,게임인기
1332,wRHRU-JdW90,라이벌에서 부자무기 VS 거지무기 뭐가 더 강력할까?,61104,1641,910,1747936804,20,Gaming,게임인기
1333,K2AjuWmm5k8,2025년 본 클러치 중 가장 멋있었던 1vs5 클러치,101387,2120,84,1747936804,20,Gaming,게임인기
1334,bT09BVl76Wc,120시간 시작! 첫 컨텐츠는 돌아온 마피아게임!!! [25.05.21 #2],25698,271,26,1747936804,20,Gaming,게임인기
1335,q1BpIx3VJc4,홍구가 찾은 4856승의 고인물 ... 본인을 공방의 르브론제임스(?)라고 소개하는데? ㅋㅋㅋㅋ,127793,1309,107,1747936804,20,Gaming,게임인기
1336,HvYp0nz7iXk,와.. 25판이나 짜고 쳤어?? 역대급 배신자놈들 검거 완료! 결국 화나버린 상대는 1:1 뜨자고 도발까지 하는데??ㄷㄷ,74754,1073,66,1747936804,20,Gaming,게임인기
1337,GQPU4DfTB50,미친 중독성 사과게임 14일동안 이거만 함;,274514,4846,401,1747936804,20,Gaming,게임인기
1338,W0E8X86HVDY,대부분이 모르는 개사기 자크 활용법,102631,605,55,1747936804,20,Gaming,게임인기
1339,C7dV1vE207U,최진혁 본캐 폭풍현질 최초 NO7 호날두 금카 샀다;;,167051,1237,238,1747936804,20,Gaming,게임인기
1340,t6SatAkNqac,2025학년도 동신대학교 체육대회 현장 스케치!!!,32,0,0,1747936805,27,Unknown,키워드:학교
1341,zLMVVwXwhH8,"[민주당] 천준호 ""사전 선거일이 다음주 목,금 직장, 학교에서 동료와 투표""",4734,32,3,1747936805,24,Unknown,키워드:학교
1342,bKDKllUJYiI,[8K] QWER - 내 이름 맑음 직캠 | 250521 선문대학교 축제,735,52,2,1747936805,24,Unknown,키워드:학교
1343,GK0bD_mjlhY,"QWER 직캠 Full Ver, 250521 선문대학교 축제",606,38,2,1747936805,10,Music,키워드:학교
1344,OXE3hhSjm9Y,트리플에스 tripleS 250521 광운대 축제 2025 광운대학교 AINES : 조각,5290,280,50,1747936805,22,Unknown,키워드:학교
1345,3pQzjegkHWI,[실제 인터뷰] 손흥민 유로파리그 우승!! 해외 인터뷰에서 스스로 월클 인정??!,21004,218,28,1747936807,17,Unknown,키워드:해외반응
1346,8DOv8TqKAcY,"손흥민 우승, 난리난 해외반응",254675,5903,255,1747936807,24,Unknown,키워드:해외반응
1347,dJLR9a-ontA,"손흥민 결국 기쁨의 눈물 흘렸다!! 토트넘 우승에 난리난 현지 반응! BBC: ""손흥민 꿈 드디어 이뤄졌다...!!"" 해외반응 외신소식",115124,3533,206,1747936807,17,Unknown,키워드:해외반응
1348,MH_N5Fz9nyA,재미있는놀이)#알고리즘 #강아지 #초보 #반려견 #개 #고양이 #강아지일상 #해외반응 #수요일 #목요일 #행복 #치유 #사랑 #youtube #youtubeshorts #터그놀이,41,12,12,1747936807,22,Unknown,키워드:해외반응
1349,FadDZacYAQw,[해외감동사연] 태국 상류층 아가씨들이 평범한 한국남자 만나 결혼해 충격! 태국남자한텐 없는 한국남자 XX때문에 귀화 결심해 전세계 경악,1560,76,1,1747936807,22,Unknown,키워드:해외반응
1350,Oh9rAT-LJaA,"""저, 이제 토트넘 레전드 맞겠죠?"" 사상 첫 우승에 오열한 손흥민 ㅠ 토트넘 유로파 우승후 손흥민 인터뷰에 난리난 토트넘 팬들 반응 ""넌 원래 레전드였어 소니""",34001,835,159,1747936807,17,Unknown,키워드:해외반응
1351,tidqU9efp1M,손흥민이 결국 해냈다! 토트넘 우승에 전세계 해외 반응은?? (해외반응) #해외댓글반응 #해외반응,2377,52,0,1747936807,24,Unknown,키워드:해외반응
1352,ZG8mpEMb9y8,미쳤다는 말밖에는...《마녀》 Part 1. The Subversion | 해외 리액션 모음. The Witch: Part 1. The Subversion reaction,7267,264,17,1747936807,24,Unknown,키워드:해외반응
1353,uVTopqPhVU8,"[중국반응] 손흥민 유로파리그 '첫 정상 등극에 성공' 실시간 중국반응 ""손흥민이 우승컵을 차지했다고..?"" / (손흥민 해외반응, 외국반응 등)",13905,666,44,1747936807,25,News & Politics,키워드:해외반응
1354,g1w785Hr6as,"[일본반응] 日 언론 ""한국 해군 F-35 조달 중단, 드론 탑재 지휘함 도입 결정""",2617,182,23,1747936807,20,Gaming,키워드:해외반응
1355,QY43D5fTc9Y,일본반응 | 감자탕(カムジャタン)의 일본 SNS반응 모음#일본반응#해외반응#중국반응#외국인반응,470,52,3,1747936807,24,Unknown,키워드:해외반응
1356,sMAYg4wOZPQ,[중국반응] 손흥민 커리어 첫 우승에 감격해 축하 물결 쏟아지는 중국,71576,3520,277,1747936807,25,News & Politics,키워드:해외반응
1357,yPhFxz8hB4M,"원룸 자취 필수템! 에어드레서, 건조기, 탈수기 비교분석",2,0,1,1747936808,26,Unknown,키워드:자취
1358,wXGkcDNrVr0,야들야들 보쌈 먹방 #mukbang #먹방 #자취러 #food #집밥먹방 #eating #koreanfood #보쌈 #무김치 #수육,1091,8,0,1747936808,22,Unknown,키워드:자취
1359,xATdrPTSPF4,"자취 한지 한달도 안 된 집순이의 잘 먹는 일상 vlog (소금빵,순두부라면,요거트볼,에그마요 샌드위치)",33,3,0,1747936808,22,Unknown,키워드:자취
1360,taqYUb4o4j8,💃🏻다드레스🛒주문 010 3037 2624🎁 #패션 #동대문도매 #고퀄리티 #여성복 #악세사리 #여름신상 #데일리룩 #스타일링 #40대패션 #50대 #목걸이 #헤어밴드,75,1,0,1747936809,24,Unknown,키워드:패션
1361,KicY388-Ixw,💃🏻다드레스🛒주문 010 3037 2624🎁 #패션 #동대문도매 #고퀄리티 #여성복 #악세사리 #여름신상 #데일리룩 #스타일링 #40대패션 #50대 #귀걸이 #목걸이,151,1,0,1747936809,24,Unknown,키워드:패션
1362,WCz7eDuBEv4,💃🏻다드레스🛒주문 010 3037 2624🎁 #패션 #동대문도매 #고퀄리티 #여성복 #악세사리 #여름신상 #데일리룩 #스타일링 #40대패션 #50대 #헤어핀 #헤어밴드,825,2,1,1747936809,24,Unknown,키워드:패션
1363,OEcJ95CENjk,💃🏻다드레스🛒주문 010 3037 2624🎁 #패션 #동대문도매 #고퀄리티 #여성복 #악세사리 #여름신상 #데일리룩 #스타일링 #40대패션 #50대 #블라우스 #목걸이,538,2,0,1747936809,24,Unknown,키워드:패션
1364,IQ2UR2XYEqo,"[🔴속보] 이러다 진짜 중동 핵전쟁…'美 핵협상 우려' 이스라엘, 이란 핵시설 타격 임박｜미국, 이스라엘 통제 불능…레드라인 넘었나 / 연합뉴스TV(YonhapnewsTV)",73790,467,5,1747936810,25,News & Politics,키워드:속보
1365,eeu5NpFa_3I,"[2025 대선전략 정치본색] [속보]지귀연 룸살롱 국힘 의원 등장했다/ 이준석 단일화 주도권/김문수 갑자기 국회 선관위 공격(한진희, 박관천, 신용한)",110867,6918,22,1747936810,25,News & Politics,키워드:속보
1366,9mjGJrlhpus,"(속보) 대역전극 벌어졌다! 우파 49.9% : 좌파 45.9%! 양자 대결도 3.2%p! 민주당 겁먹었다! 손학규, 김문수 지지선언! 승리 방정식 공개!",37915,7118,237,1747936810,25,News & Politics,키워드:속보
1367,bG8fXMbWEQ0,"[🔴속보] 토트넘, 맨유 꺾고 유로파리그 정상…손흥민 15년 만에 첫 우승컵 들어올려 / 연합뉴스TV(YonhapnewsTV)",103413,366,1,1747936810,25,News & Politics,키워드:속보
1368,9iVK4wGz83w,"[🔴속보] ""이스라엘, 이란 핵시설 즉시 타격 준비""…'핵협상 깨질 것' 판단 선회｜양국 전면전→국제전 극도 위험…'단독 행동하나' 美도 우려 / 연합뉴스TV",10064,132,1,1747936810,25,News & Politics,키워드:속보
